Date,Open,High,Low,Close,Adj Close,Volume
2018-11-07,183.789993,187.679993,182.059998,187.229996,165.654694,4673400
2018-11-08,187.130005,188.690002,185.720001,188.000000,166.335968,4054000
2018-11-09,188.320007,188.479996,184.960007,185.990005,164.557571,4761100
2018-11-12,185.229996,186.949997,179.020004,179.429993,158.753510,7590400
2018-11-13,177.300003,181.619995,172.850006,179.000000,158.373093,14274000
2018-11-14,182.610001,182.899994,179.149994,179.899994,159.169342,7561100
2018-11-15,179.009995,179.669998,173.610001,177.360001,156.922058,8663100
2018-11-16,173.990005,177.610001,173.509995,177.020004,156.621262,6834900
2018-11-19,176.710007,178.880005,172.300003,173.589996,153.586456,6203400
2018-11-20,169.250000,172.000000,167.000000,169.050003,149.569656,8661000
2018-11-21,170.000000,170.929993,169.149994,169.300003,149.790833,5752100
2018-11-23,169.389999,170.330002,168.470001,168.850006,149.392700,2711000
2018-11-26,170.199997,172.389999,168.869995,169.820007,150.250916,6140500
2018-11-27,169.110001,173.380005,168.820007,173.220001,153.259109,7084200
2018-11-28,172.910004,177.649994,170.619995,177.429993,157.923065,7133600
2018-11-29,176.800003,177.270004,174.919998,175.660004,156.347641,4329300
2018-11-30,175.750000,180.369995,175.110001,180.320007,160.495331,8942400
2018-12-03,183.289993,183.500000,179.350006,181.740005,161.759186,7610600
2018-12-04,181.059998,182.229996,174.550003,175.300003,156.027206,7059600
2018-12-06,173.500000,176.039993,170.460007,175.960007,156.614670,7571200
2018-12-07,175.350006,178.360001,172.240005,172.789993,153.793137,6226100
2018-12-10,173.389999,173.990005,167.729996,171.690002,152.814148,5373800
2018-12-11,174.300003,175.600006,171.240005,172.210007,153.276962,5229400
2018-12-12,173.750000,176.869995,172.809998,174.210007,155.057068,5912500
2018-12-13,174.309998,174.910004,172.070007,173.869995,154.754440,6102200
2018-12-14,172.979996,175.139999,171.949997,172.289993,153.348160,4265200
2018-12-17,171.509995,171.990005,166.929993,167.970001,149.503128,5631700
2018-12-18,168.899994,171.949997,168.500000,170.039993,151.345505,4462200
2018-12-19,170.919998,174.949997,166.770004,167.559998,149.138153,6996900
2018-12-20,166.279999,167.309998,162.229996,164.160004,146.111984,7675600
2018-12-21,162.809998,167.960007,160.169998,160.479996,142.836548,13034100
2018-12-24,160.160004,161.399994,158.089996,158.139999,140.753784,4547400
2018-12-26,159.460007,168.279999,159.440002,168.279999,149.779037,6141500
2018-12-27,166.440002,170.460007,163.360001,170.320007,151.594757,5069300
2018-12-28,171.220001,173.119995,168.600006,170.220001,151.505722,4552000
